layer,row,col,reflectance
34,53,11,0.16
34,53,12,0.0805
34,53,13,0.1983
34,53,14,0.3272
34,53,15,0.1222
34,53,16,0.2333
34,53,17,0.2314
34,53,18,0.1383
34,53,19,0.2061
34,53,20,0.125
34,53,21,0.2509
34,53,22,0.2463
34,53,23,0.2068
34,53,24,0.1473
34,53,25,0.1325
34,53,26,0.2427
34,53,27,0.2769
34,53,28,0.2278
34,53,29,0.2127
34,53,30,0.1862
34,53,31,0.1516
34,53,32,0.1901
34,53,33,0.173
34,53,34,0.1199
34,53,35,0.1969
34,53,36,0.1059
34,53,37,0.2661
34,53,38,0.1213
34,53,39,0.2303
34,53,40,0.2028
34,53,41,0.1134
34,53,42,0.1867
34,53,43,0.2156
34,53,44,0.2393
34,53,45,0.127
34,53,46,0.2007
34,53,47,0.8181
34,53,48,0.8633
34,53,49,0.8782
34,53,50,0.2126
34,53,51,0.2228
34,53,52,0.0837
34,53,53,0.1429
34,53,54,0.8453
34,53,55,0.7705
34,53,56,0.7165
34,53,57,0.8099
34,53,58,0.6626
34,53,59,0.1135
34,53,60,0.2006
34,53,61,0.1798
34,53,62,0.3034
34,53,63,0.164
34,54,0,0.1151
34,54,1,0.2035
34,54,2,0.1778
34,54,3,0.066
34,54,4,0.064
34,54,5,0.2638
34,54,6,0.0538
34,54,7,0.1952
34,54,8,0.1023
34,54,9,0.253
34,54,10,0.167
34,54,11,0.2077
34,54,12,0.248
34,54,13,0.2302
34,54,14,0.2543
34,54,15,0.0802
34,54,16,0.1329
34,54,17,0.0942
34,54,18,0.153
34,54,19,0.3807
34,54,20,0.1766
34,54,21,0.2042
34,54,22,0.1739
34,54,23,0.2138
34,54,24,0.2755
34,54,25,0.3304
34,54,26,0.2273
34,54,27,0.107
34,54,28,0.2126
34,54,29,0.305
34,54,30,0.182
34,54,31,0.0638
34,54,32,0.1726
34,54,33,0.1499
34,54,34,0.1078
34,54,35,0.1912
34,54,36,0.1298
34,54,37,0.1659
34,54,38,0.1838
34,54,39,0.2042
34,54,40,0.1616
34,54,41,0.1157
34,54,42,0.2754
34,54,43,0.2646
34,54,44,0.2474
34,54,45,0.0
34,54,46,0.1791
34,54,47,0.2264
34,54,48,0.221
34,54,49,0.1526
34,54,50,0.2888
34,54,51,0.2157
34,54,52,0.2833
34,54,53,0.3729
34,54,54,0.2084
34,54,55,0.0559
34,54,56,0.1089
34,54,57,0.1085
34,54,58,0.1389
34,54,59,0.0244
34,54,60,0.0757
34,54,61,0.1783
34,54,62,0.2754
34,54,63,0.2044
34,55,0,0.1728
34,55,1,0.2183
34,55,2,0.2266
34,55,3,0.2315
34,55,4,0.2153
34,55,5,0.0814
34,55,6,0.1572
34,55,7,0.1563
34,55,8,0.2619
34,55,9,0.2321
34,55,10,0.1975
34,55,11,0.2317
34,55,12,0.16
34,55,13,0.1641
34,55,14,0.1583
34,55,15,0.1976
34,55,16,0.2216
34,55,17,0.1993
34,55,18,0.0868
34,55,19,0.2018
34,55,20,0.2338
34,55,21,0.1225
34,55,22,0.225
34,55,23,0.2386
34,55,24,0.1307
34,55,25,0.1919
34,55,26,0.1937
34,55,27,0.2051
34,55,28,0.3242
34,55,29,0.1004
34,55,30,0.1893
34,55,31,0.2709
34,55,32,0.1281
34,55,33,0.1199
34,55,34,0.2101
34,55,35,0.0781
34,55,36,0.2463
34,55,37,0.2306
34,55,38,0.1627
34,55,39,0.1483
34,55,40,0.1587
34,55,41,0.2425
34,55,42,0.158
34,55,43,0.1807
34,55,44,0.1245
34,55,45,0.073
34,55,46,0.13
34,55,47,0.2733
34,55,48,0.3397
34,55,49,0.2925
34,55,50,0.2893
34,55,51,0.1053
34,55,52,0.204
34,55,53,0.1447
34,55,54,0.2139
34,55,55,0.1332
34,55,56,0.3481
34,55,57,0.2302
34,55,58,0.174
34,55,59,0.1387
34,55,60,0.1068
34,55,61,0.2669
34,55,62,0.2293
34,55,63,0.2196
34,56,0,0.0712
34,56,1,0.1532
34,56,2,0.0909
34,56,3,0.3232
34,56,4,0.1266
34,56,5,0.1045
34,56,6,0.2397
34,56,7,0.1951
34,56,8,0.1677
34,56,9,0.1238
34,56,10,0.1393
34,56,11,0.3078
34,56,12,0.1842
34,56,13,0.2333
34,56,14,0.2957
34,56,15,0.2115
34,56,16,0.2401
34,56,17,0.1175
34,56,18,0.2208
34,56,19,0.1573
34,56,20,0.2082
34,56,21,0.2584
34,56,22,0.1938
34,56,23,0.2346
34,56,24,0.1911
34,56,25,0.2037
34,56,26,0.1958
34,56,27,0.1463
34,56,28,0.2666
34,56,29,0.1423
34,56,30,0.182
34,56,31,0.2394
34,56,32,0.0917
34,56,33,0.1934
34,56,34,0.2764
34,56,35,0.0737
34,56,36,0.1611
34,56,37,0.1671
34,56,38,0.2669
34,56,39,0.195
34,56,40,0.2257
34,56,41,0.156
34,56,42,0.2592
34,56,43,0.2929
34,56,44,0.3139
34,56,45,0.135
34,56,46,0.2492
34,56,47,0.1743
34,56,48,0.2067
34,56,49,0.2919
34,56,50,0.1969
34,56,51,0.1724
34,56,52,0.1335
34,56,53,0.1659
34,56,54,0.1895
34,56,55,0.3023
34,56,56,0.1395
34,56,57,0.2272
34,56,58,0.2548
34,56,59,0.2596
34,56,60,0.1793
34,56,61,0.1688
34,56,62,0.2107
34,56,63,0.096
34,57,0,0.1182
34,57,1,0.2289
34,57,2,0.1993
34,57,3,0.1973
34,57,4,0.1004
34,57,5,0.0748
34,57,6,0.0636
34,57,7,0.0995
34,57,8,0.1536
34,57,9,0.1222
34,57,10,0.1506
34,57,11,0.0968
34,57,12,0.2548
34,57,13,0.0317
34,57,14,0.2529
34,57,15,0.1148
34,57,16,0.2922
34,57,17,0.0941
34,57,18,0.2114
34,57,19,0.1983
34,57,20,0.1058
34,57,21,0.1174
34,57,22,0.1347
34,57,23,0.2656
34,57,24,0.1364
34,57,25,0.2438
34,57,26,0.1411
34,57,27,0.2479
34,57,28,0.2934
34,57,29,0.3014
34,57,30,0.233
34,57,31,0.1457
34,57,32,0.1705
34,57,33,0.2169
34,57,34,0.1676
34,57,35,0.1113
34,57,36,0.3265
34,57,37,0.1948
34,57,38,0.3005
34,57,39,0.1282
34,57,40,0.1389
34,57,41,0.11
34,57,42,0.3201
34,57,43,0.2023
34,57,44,0.219
34,57,45,0.0677
34,57,46,0.1959
34,57,47,0.2759
34,57,48,0.2442
34,57,49,0.1103
34,57,50,0.1693
34,57,51,0.1814
34,57,52,0.0589
34,57,53,0.1553
34,57,54,0.243
34,57,55,0.0452
34,57,56,0.2418
34,57,57,0.173
34,57,58,0.2253
34,57,59,0.2282
34,57,60,0.0974
34,57,61,0.3701
34,57,62,0.115
34,57,63,0.0672
34,58,0,0.2004
34,58,1,0.1023
34,58,2,0.1597
34,58,3,0.0797
34,58,4,0.1255
34,58,5,0.1846
34,58,6,0.1762
34,58,7,0.2246
34,58,8,0.2327
34,58,9,0.1199
34,58,10,0.141
34,58,11,0.2443
34,58,12,0.0286
34,58,13,0.0661
34,58,14,0.3416
34,58,15,0.0294
34,58,16,0.1053
34,58,17,0.1496
34,58,18,0.1871
34,58,19,0.1421
34,58,20,0.2534
34,58,21,0.1969
34,58,22,0.2638
34,58,23,0.1138
34,58,24,0.1352
34,58,25,0.2045
34,58,26,0.2585
34,58,27,0.2796
34,58,28,0.2799
34,58,29,0.1036
34,58,30,0.2028
34,58,31,0.1101
34,58,32,0.0705
34,58,33,0.1336
34,58,34,0.1836
34,58,35,0.1782
34,58,36,0.1964
34,58,37,0.0954
34,58,38,0.3166
34,58,39,0.2876
34,58,40,0.0867
34,58,41,0.3067
34,58,42,0.17
34,58,43,0.227
34,58,44,0.2365
34,58,45,0.2962
34,58,46,0.2088
34,58,47,0.2142
34,58,48,0.197
34,58,49,0.2612
34,58,50,0.2939
34,58,51,0.1641
34,58,52,0.2363
34,58,53,0.1922
34,58,54,0.1332
34,58,55,0.187
34,58,56,0.3432
34,58,57,0.1376
34,58,58,0.3187
34,58,59,0.094
34,58,60,0.2379
34,58,61,0.1579
34,58,62,0.1498
34,58,63,0.1836
34,59,0,0.1045
34,59,1,0.1661
34,59,2,0.1488
34,59,3,0.1463
34,59,4,0.1878
34,59,5,0.0878
34,59,6,0.2916
34,59,7,0.0466
34,59,8,0.0906
34,59,9,0.1807
34,59,10,0.1382
34,59,11,0.1179
34,59,12,0.1647
34,59,13,0.1554
34,59,14,0.2076
34,59,15,0.1415
34,59,16,0.1877
34,59,17,0.2509
34,59,18,0.1056
34,59,19,0.1914
34,59,20,0.2406
34,59,21,0.1856
34,59,22,0.0933
34,59,23,0.0644
34,59,24,0.1397
34,59,25,0.1665
34,59,26,0.16
34,59,27,0.1694
34,59,28,0.22
34,59,29,0.0592
34,59,30,0.2638
34,59,31,0.2288
34,59,32,0.1536
34,59,33,0.3213
34,59,34,0.0304
34,59,35,0.1111
34,59,36,0.2357
34,59,37,0.1165
34,59,38,0.1821
34,59,39,0.1293
34,59,40,0.1339
34,59,41,0.2645
34,59,42,0.2163
34,59,43,0.1767
34,59,44,0.1629
34,59,45,0.1857
34,59,46,0.2754
34,59,47,0.1742
34,59,48,0.0706
34,59,49,0.1824
34,59,50,0.1685
34,59,51,0.2704
34,59,52,0.2661
34,59,53,0.1131
34,59,54,0.2649
34,59,55,0.2845
34,59,56,0.1389
34,59,57,0.1709
34,59,58,0.1166
34,59,59,0.2131
34,59,60,0.1403
34,59,61,0.2369
34,59,62,0.2031
34,59,63,0.3091
34,60,0,0.082
34,60,1,0.2013
34,60,2,0.1408
34,60,3,0.1567
34,60,4,0.0794
34,60,5,0.1966
34,60,6,0.1615
34,60,7,0.2196
34,60,8,0.1059
34,60,9,0.2921
34,60,10,0.107
34,60,11,0.1317
34,60,12,0.191
34,60,13,0.1779
34,60,14,0.0799
34,60,15,0.1633
34,60,16,0.1557
34,60,17,0.0888
34,60,18,0.2611
34,60,19,0.2605
34,60,20,0.2207
34,60,21,0.2878
34,60,22,0.1089
34,60,23,0.2612
34,60,24,0.2384
34,60,25,0.0954
34,60,26,0.1054
34,60,27,0.2602
34,60,28,0.0967
34,60,29,0.1493
34,60,30,0.1331
34,60,31,0.0956
34,60,32,0.1158
34,60,33,0.1865
34,60,34,0.1601
34,60,35,0.1243
34,60,36,0.1737
34,60,37,0.3286
34,60,38,0.1826
34,60,39,0.1513
34,60,40,0.1845
34,60,41,0.2783
34,60,42,0.1345
34,60,43,0.109
34,60,44,0.2889
34,60,45,0.1563
34,60,46,0.201
34,60,47,0.1888
34,60,48,0.1866
34,60,49,0.2382
34,60,50,0.1504
34,60,51,0.1512
34,60,52,0.2007
34,60,53,0.3093
34,60,54,0.1599
34,60,55,0.1369
34,60,56,0.3157
34,60,57,0.1665
34,60,58,0.2648
34,60,59,0.0654
34,60,60,0.1803
34,60,61,0.263
34,60,62,0.1601
34,60,63,0.262
34,61,0,0.0612
34,61,1,0.1375
34,61,2,0.0926
34,61,3,0.1826
34,61,4,0.1023
34,61,5,0.0121
34,61,6,0.0693
34,61,7,0.2865
34,61,8,0.1979
34,61,9,0.1385
34,61,10,0.1333
34,61,11,0.1199
34,61,12,0.2045
34,61,13,0.1746
34,61,14,0.2023
34,61,15,0.1955
34,61,16,0.0371
34,61,17,0.0579
34,61,18,0.2391
34,61,19,0.2833
34,61,20,0.072
34,61,21,0.1872
34,61,22,0.1641
34,61,23,0.1743
34,61,24,0.1223
34,61,25,0.1895
34,61,26,0.3195
34,61,27,0.2234
34,61,28,0.2524
34,61,29,0.2795
34,61,30,0.1733
34,61,31,0.1113
34,61,32,0.1711
34,61,33,0.2111
34,61,34,0.3048
34,61,35,0.2299
34,61,36,0.1533
34,61,37,0.2373
34,61,38,0.2165
34,61,39,0.3281
34,61,40,0.1706
34,61,41,0.1833
34,61,42,0.1574
34,61,43,0.1973
34,61,44,0.1002
34,61,45,0.2844
34,61,46,0.3062
34,61,47,0.2293
34,61,48,0.1809
34,61,49,0.0497
34,61,50,0.1814
34,61,51,0.1741
34,61,52,0.1862
34,61,53,0.168
34,61,54,0.247
34,61,55,0.1129
34,61,56,0.0708
34,61,57,0.2113
34,61,58,0.1144
34,61,59,0.1145
34,61,60,0.3298
34,61,61,0.2492
34,61,62,0.1638
34,61,63,0.1967
34,62,0,0.2369
34,62,1,0.2003
34,62,2,0.0342
34,62,3,0.0938
34,62,4,0.0174
34,62,5,0.1265
34,62,6,0.1804
34,62,7,0.2019
34,62,8,0.2684
34,62,9,0.1903
34,62,10,0.1357
34,62,11,0.2864
34,62,12,0.1335
34,62,13,0.135
34,62,14,0.217
34,62,15,0.1697
34,62,16,0.2603
34,62,17,0.1853
34,62,18,0.2166
34,62,19,0.0453
34,62,20,0.1241
34,62,21,0.1469
34,62,22,0.2104
34,62,23,0.1617
34,62,24,0.254
34,62,25,0.2072
34,62,26,0.2052
34,62,27,0.1246
34,62,28,0.2527
34,62,29,0.3122
34,62,30,0.1663
34,62,31,0.2336
34,62,32,0.1371
34,62,33,0.1743
34,62,34,0.0857
34,62,35,0.1729
34,62,36,0.0959
34,62,37,0.0676
34,62,38,0.0978
34,62,39,0.1434
34,62,40,0.2482
34,62,41,0.137
34,62,42,0.2191
34,62,43,0.3099
34,62,44,0.2491
34,62,45,0.1118
34,62,46,0.0659
34,62,47,0.2596
34,62,48,0.2804
34,62,49,0.1564
34,62,50,0.1864
34,62,51,0.1119
34,62,52,0.2577
34,62,53,0.1486
34,62,54,0.2557
34,62,55,0.2715
34,62,56,0.2135
34,62,57,0.2791
34,62,58,0.2187
34,62,59,0.1575
34,62,60,0.119
34,62,61,0.1832
34,62,62,0.2227
34,62,63,0.3034
34,63,0,0.2214
34,63,1,0.1541
34,63,2,0.208
34,63,3,0.1829
34,63,4,0.1169
34,63,5,0.1573
34,63,6,0.3396
34,63,7,0.2758
34,63,8,0.1961
34,63,9,0.2776
34,63,10,0.1525
34,63,11,0.2044
34,63,12,0.165
34,63,13,0.1967
34,63,14,0.1528
34,63,15,0.2539
34,63,16,0.1785
34,63,17,0.1415
34,63,18,0.1586
34,63,19,0.2035
34,63,20,0.2463
34,63,21,0.2308
34,63,22,0.2963
34,63,23,0.3551
34,63,24,0.1734
34,63,25,0.1548
34,63,26,0.2125
34,63,27,0.1416
34,63,28,0.2296
34,63,29,0.1507
34,63,30,0.19
34,63,31,0.2332
34,63,32,0.1327
34,63,33,0.1477
34,63,34,0.0395
34,63,35,0.2018
34,63,36,0.1647
34,63,37,0.1917
34,63,38,0.0917
34,63,39,0.1823
34,63,40,0.2442
34,63,41,0.159
34,63,42,0.2166
34,63,43,0.1951
34,63,44,0.1101
34,63,45,0.2224
34,63,46,0.1811
34,63,47,0.1842
34,63,48,0.2051
34,63,49,0.231
34,63,50,0.288
34,63,51,0.2347
34,63,52,0.1531
34,63,53,0.221
34,63,54,0.204
34,63,55,0.1477
34,63,56,0.0633
34,63,57,0.2567
34,63,58,0.2986
34,63,59,0.1763
34,63,60,0.1632
34,63,61,0.2439
34,63,62,0.2411
34,63,63,0.2256
35,0,0,0.1347
35,0,1,0.0815
35,0,2,0.0834
35,0,3,0.114
35,0,4,0.4034
35,0,5,0.2071
35,0,6,0.1055
35,0,7,0.1544
35,0,8,0.1121
35,0,9,0.0872
35,0,10,0.2228
35,0,11,0.2355
35,0,12,0.1359
35,0,13,0.1909
35,0,14,0.1611
35,0,15,0.0956
35,0,16,0.112
35,0,17,0.2584
35,0,18,0.2072
35,0,19,0.1228
35,0,20,0.2008
35,0,21,0.1318
35,0,22,0.2766
35,0,23,0.2115
35,0,24,0.0987
35,0,25,0.1355
35,0,26,0.1686
35,0,27,0.1199
35,0,28,0.1868
35,0,29,0.2341
35,0,30,0.2337
35,0,31,0.2134
35,0,32,0.2144
35,0,33,0.1733
35,0,34,0.2187
35,0,35,0.1973
35,0,36,0.1643
35,0,37,0.0928
35,0,38,0.1761
35,0,39,0.1784
35,0,40,0.1239
35,0,41,0.2182
35,0,42,0.1356
35,0,43,0.0397
35,0,44,0.1799
35,0,45,0.2041
35,0,46,0.2063
35,0,47,0.1844
35,0,48,0.223
35,0,49,0.2386
35,0,50,0.1391
35,0,51,0.1601
35,0,52,0.0124
35,0,53,0.1285
35,0,54,0.1848
35,0,55,0.258
35,0,56,0.2296
35,0,57,0.2579
35,0,58,0.1975
35,0,59,0.0397
35,0,60,0.3106
35,0,61,0.1848
35,0,62,0.3433
35,0,63,0.1364
35,1,0,0.1099
35,1,1,0.2494
35,1,2,0.0496
35,1,3,0.1753
35,1,4,0.1563
35,1,5,0.2212
35,1,6,0.2522
35,1,7,0.1466
35,1,8,0.2628
35,1,9,0.2029
35,1,10,0.1929
35,1,11,0.0358
35,1,12,0.1828
35,1,13,0.1518
35,1,14,0.2633
35,1,15,0.325
35,1,16,0.1209
35,1,17,0.1149
35,1,18,0.2621
35,1,19,0.2109
35,1,20,0.1403
35,1,21,0.1128
35,1,22,0.1343
35,1,23,0.1096
35,1,24,0.2149
35,1,25,0.1735
35,1,26,0.2786
35,1,27,0.0833
35,1,28,0.1435
35,1,29,0.2495
35,1,30,0.1284
35,1,31,0.2339
35,1,32,0.3123
35,1,33,0.2418
35,1,34,0.2388
35,1,35,0.2673
35,1,36,0.1862
35,1,37,0.2381
35,1,38,0.2644
35,1,39,0.191
35,1,40,0.1251
35,1,41,0.1674
35,1,42,0.0586
35,1,43,0.1458
35,1,44,0.105
35,1,45,0.1382
35,1,46,0.2299
35,1,47,0.1824
35,1,48,0.1202
35,1,49,0.3086
35,1,50,0.0637
35,1,51,0.1269
35,1,52,0.0866
35,1,53,0.2399
35,1,54,0.2021
35,1,55,0.2014
35,1,56,0.1793
35,1,57,0.2613
35,1,58,0.1153
35,1,59,0.0848
35,1,60,0.2465
35,1,61,0.3428
35,1,62,0.2304
35,1,63,0.2446
35,2,0,0.1077
35,2,1,0.292
35,2,2,0.1506
35,2,3,0.1724
35,2,4,0.1777
35,2,5,0.2299
35,2,6,0.0985
35,2,7,0.2758
35,2,8,0.2727
35,2,9,0.2389
35,2,10,0.0
35,2,11,0.069
35,2,12,0.1394
35,2,13,0.1811
35,2,14,0.1672
35,2,15,0.2616
35,2,16,0.2561
35,2,17,0.0831
35,2,18,0.1314
35,2,19,0.1052
35,2,20,0.0517
35,2,21,0.255
35,2,22,0.1934
35,2,23,0.175
35,2,24,0.0696
35,2,25,0.2153
35,2,26,0.1589
35,2,27,0.0812
35,2,28,0.1941
35,2,29,0.2735
35,2,30,0.1338
35,2,31,0.202
35,2,32,0.1313
35,2,33,0.1244
35,2,34,0.1323
35,2,35,0.2506
35,2,36,0.2162
35,2,37,0.2315
35,2,38,0.0696
35,2,39,0.2289
35,2,40,0.1723
35,2,41,0.0357
35,2,42,0.0749
35,2,43,0.2133
35,2,44,0.1086
35,2,45,0.162
35,2,46,0.0957
35,2,47,0.1795
35,2,48,0.2048
35,2,49,0.1173
35,2,50,0.2208
35,2,51,0.152
35,2,52,0.1923
35,2,53,0.1618
35,2,54,0.06
35,2,55,0.0973
35,2,56,0.1139
35,2,57,0.1993
35,2,58,0.1308
35,2,59,0.1426
35,2,60,0.2225
35,2,61,0.0739
35,2,62,0.2701
35,2,63,0.2208
35,3,0,0.1526
35,3,1,0.1347
35,3,2,0.2367
35,3,3,0.1862
35,3,4,0.0728
35,3,5,0.1541
35,3,6,0.3335
35,3,7,0.2693
35,3,8,0.141
35,3,9,0.0951
35,3,10,0.2436
35,3,11,0.1551
35,3,12,0.1965
35,3,13,0.1896
35,3,14,0.2178
35,3,15,0.0924
35,3,16,0.2304
35,3,17,0.1698
35,3,18,0.1286
35,3,19,0.1092
35,3,20,0.2711
35,3,21,0.2039
35,3,22,0.063
35,3,23,0.0937
35,3,24,0.0142
35,3,25,0.2471
35,3,26,0.1548
35,3,27,0.2355
35,3,28,0.2249
35,3,29,0.1261
35,3,30,0.1194
35,3,31,0.1018
35,3,32,0.1847
35,3,33,0.1576
35,3,34,0.1656
35,3,35,0.2305
35,3,36,0.3083
35,3,37,0.1477
35,3,38,0.2749
35,3,39,0.1449
35,3,40,0.3064
35,3,41,0.2074
35,3,42,0.1093
35,3,43,0.1026
35,3,44,0.1969
35,3,45,0.1541
35,3,46,0.2565
35,3,47,0.0456
35,3,48,0.2419
35,3,49,0.1675
35,3,50,0.2451
35,3,51,0.246
35,3,52,0.1617
35,3,53,0.208
35,3,54,0.3144
35,3,55,0.1526
35,3,56,0.2022
35,3,57,0.2635
35,3,58,0.2113
35,3,59,0.2577
35,3,60,0.1487
35,3,61,0.0895
35,3,62,0.1792
35,3,63,0.1232
35,4,0,0.2107
35,4,1,0.1812
35,4,2,0.2916
35,4,3,0.204
35,4,4,0.1423
35,4,5,0.1717
35,4,6,0.1587
35,4,7,0.3286
35,4,8,0.3829
35,4,9,0.1095
35,4,10,0.2633
35,4,11,0.1209
35,4,12,0.1857
35,4,13,0.2469
35,4,14,0.2433
35,4,15,0.1838
35,4,16,0.093
35,4,17,0.1724
35,4,18,0.0618
35,4,19,0.2115
35,4,20,0.1894
35,4,21,0.2793
35,4,22,0.0927
35,4,23,0.205
35,4,24,0.2652
35,4,25,0.2056
35,4,26,0.0869
35,4,27,0.1934
35,4,28,0.1197
35,4,29,0.2163
35,4,30,0.145
35,4,31,0.1737
35,4,32,0.2978
35,4,33,0.137
35,4,34,0.084
35,4,35,0.1425
35,4,36,0.2568
35,4,37,0.1555
35,4,38,0.0577
35,4,39,0.2009
35,4,40,0.1765
35,4,41,0.1409
35,4,42,0.2579
35,4,43,0.153
35,4,44,0.11
35,4,45,0.1018
35,4,46,0.2594
35,4,47,0.1313
35,4,48,0.1965
35,4,49,0.1445
35,4,50,0.2453
35,4,51,0.3604
35,4,52,0.1539
35,4,53,0.22
35,4,54,0.1181
35,4,55,0.1901
35,4,56,0.1748
35,4,57,0.1125
35,4,58,0.13
35,4,59,0.1758
35,4,60,0.0912
35,4,61,0.0602
35,4,62,0.1549
35,4,63,0.2834
35,5,0,0.3293
35,5,1,0.1281
35,5,2,0.3158
35,5,3,0.1795
35,5,4,0.2413
35,5,5,0.192
35,5,6,0.2701
35,5,7,0.1605
35,5,8,0.134
35,5,9,0.1064
35,5,10,0.2648
35,5,11,0.3353
35,5,12,0.1828
35,5,13,0.281
35,5,14,0.1695
35,5,15,0.3014
35,5,16,0.1694
35,5,17,0.1701
35,5,18,0.0716
35,5,19,0.3162
35,5,20,0.2105
35,5,21,0.3228
35,5,22,0.0642
35,5,23,0.1779
35,5,24,0.1895
35,5,25,0.157
35,5,26,0.2957
35,5,27,0.281
35,5,28,0.2326
35,5,29,0.1777
35,5,30,0.149
35,5,31,0.2046
35,5,32,0.2099
35,5,33,0.1318
35,5,34,0.2452
35,5,35,0.2587
35,5,36,0.0988
35,5,37,0.2081
35,5,38,0.2126
35,5,39,0.1409
35,5,40,0.1819
35,5,41,0.1997
35,5,42,0.0713
35,5,43,0.1916
35,5,44,0.2069
35,5,45,0.165
35,5,46,0.1928
35,5,47,0.206
35,5,48,0.1102
35,5,49,0.1383
35,5,50,0.2476
35,5,51,0.2011
35,5,52,0.1873
35,5,53,0.1056
35,5,54,0.1625
35,5,55,0.177
35,5,56,0.1315
35,5,57,0.2797
35,5,58,0.2026
35,5,59,0.2426
35,5,60,0.1839
35,5,61,0.14
35,5,62,0.1974
35,5,63,0.2094
35,6,0,0.2027
35,6,1,0.213
35,6,2,0.134
35,6,3,0.2171
35,6,4,0.106
35,6,5,0.1435
35,6,6,0.0
35,6,7,0.1412
35,6,8,0.1489
35,6,9,0.2763
35,6,10,0.2226
35,6,11,0.1534
35,6,12,0.2362
35,6,13,0.2461
35,6,14,0.243
35,6,15,0.1412
35,6,16,0.213
35,6,17,0.0753
35,6,18,0.1265
35,6,19,0.1146
35,6,20,0.1154
35,6,21,0.005
35,6,22,0.1892
35,6,23,0.176
35,6,24,0.1363
35,6,25,0.25
35,6,26,0.0891
35,6,27,0.2297
35,6,28,0.0667
35,6,29,0.2528
35,6,30,0.161
35,6,31,0.2555
35,6,32,0.363
35,6,33,0.2376
35,6,34,0.2308
35,6,35,0.0293
35,6,36,0.1554
35,6,37,0.2603
35,6,38,0.0022
35,6,39,0.1639
35,6,40,0.2838
35,6,41,0.1143
35,6,42,0.1374
35,6,43,0.2387
35,6,44,0.2423
35,6,45,0.0704
35,6,46,0.1582
35,6,47,0.1963
35,6,48,0.2159
35,6,49,0.2537
35,6,50,0.2086
35,6,51,0.2504
35,6,52,0.2232
35,6,53,0.0901
35,6,54,0.2366
35,6,55,0.2543
35,6,56,0.1979
35,6,57,0.2921
35,6,58,0.1154
35,6,59,0.1504
35,6,60,0.1711
35,6,61,0.1301
35,6,62,0.1207
35,6,63,0.2425
35,7,0,0.1979
35,7,1,0.2121
35,7,2,0.22
35,7,3,0.2025
35,7,4,0.0809
35,7,5,0.352
35,7,6,0.2294
35,7,7,0.2255
35,7,8,0.1866
35,7,9,0.2071
35,7,10,0.1796
35,7,11,0.047
35,7,12,0.0381
35,7,13,0.2416
35,7,14,0.1422
35,7,15,0.0573
35,7,16,0.1541
35,7,17,0.2515
35,7,18,0.2159
35,7,19,0.1414
35,7,20,0.1571
35,7,21,0.1536
35,7,22,0.2673
35,7,23,0.1225
35,7,24,0.2381
35,7,25,0.1697
35,7,26,0.17
35,7,27,0.2102
35,7,28,0.0903
35,7,29,0.2412
35,7,30,0.1231
35,7,31,0.1188
35,7,32,0.2128
35,7,33,0.1308
35,7,34,0.1611
35,7,35,0.1704
35,7,36,0.1899
35,7,37,0.221
35,7,38,0.1479
35,7,39,0.2781
35,7,40,0.058
35,7,41,0.1326
35,7,42,0.1846
35,7,43,0.1711
35,7,44,0.1867
35,7,45,0.0711
35,7,46,0.0512
35,7,47,0.0775
35,7,48,0.3737
35,7,49,0.1731
35,7,50,0.1966
35,7,51,0.1283
35,7,52,0.0924
35,7,53,0.2008
35,7,54,0.1093
35,7,55,0.1954
35,7,56,0.381
35,7,57,0.2215
35,7,58,0.2198
35,7,59,0.1272
35,7,60,0.048
35,7,61,0.1954
35,7,62,0.1919
35,7,63,0.2397
35,8,0,0.0976
35,8,1,0.2033
35,8,2,0.1562
35,8,3,0.136
35,8,4,0.1785
35,8,5,0.1336
35,8,6,0.0986
35,8,7,0.2708
35,8,8,0.2648
35,8,9,0.1369
35,8,10,0.1655
35,8,11,0.2292
35,8,12,0.2218
35,8,13,0.1264
35,8,14,0.0913
35,8,15,0.1382
35,8,16,0.1722
35,8,17,0.1566
35,8,18,0.2593
35,8,19,0.1422
35,8,20,0.1358
35,8,21,0.1759
35,8,22,0.2742
35,8,23,0.2816
35,8,24,0.2082
35,8,25,0.1863
35,8,26,0.1458
35,8,27,0.0746
35,8,28,0.1948
35,8,29,0.1733
35,8,30,0.1389
35,8,31,0.1828
35,8,32,0.262
35,8,33,0.1789
35,8,34,0.1687
35,8,35,0.1447
35,8,36,0.0716
35,8,37,0.2466
35,8,38,0.2353
35,8,39,0.2263
35,8,40,0.169
35,8,41,0.1332
35,8,42,0.1479
35,8,43,0.084
35,8,44,0.0863
35,8,45,0.3033
35,8,46,0.1854
35,8,47,0.2898
35,8,48,0.119
35,8,49,0.1957
35,8,50,0.1408
35,8,51,0.1698
35,8,52,0.1211
35,8,53,0.2225
35,8,54,0.2504
35,8,55,0.1848
35,8,56,0.1519
35,8,57,0.188
35,8,58,0.1797
35,8,59,0.1863
35,8,60,0.2734
35,8,61,0.2117
35,8,62,0.2734
35,8,63,0.119
35,9,0,0.2469
35,9,1,0.3953
35,9,2,0.1651
35,9,3,0.1042
35,9,4,0.1653
35,9,5,0.115
35,9,6,0.1829
35,9,7,0.0829
35,9,8,0.1982
35,9,9,0.2043
35,9,10,0.143
35,9,11,0.0802
35,9,12,0.2565
35,9,13,0.1343
