layer,x,y,temp
36,30,18,2138.84
36,30,19,2201.3
36,30,20,2087.46
36,30,21,2035.59
36,30,22,2065.38
36,30,23,2106.48
36,30,24,2095.19
36,30,25,2093.37
36,30,26,2046.54
36,30,27,1908.97
36,30,28,2091.27
36,30,29,2076.27
36,30,30,2017.09
36,30,31,2056.89
36,31,0,2092.52
36,31,1,2149.45
36,31,2,2070.77
36,31,3,2067.78
36,31,4,2158.42
36,31,5,2032.4
36,31,6,2075.2
36,31,7,2123.78
36,31,8,2018.57
36,31,9,2074.49
36,31,10,1944.27
36,31,11,2060.54
36,31,12,2031.92
36,31,13,1961.82
36,31,14,2050.37
36,31,15,2126.91
36,31,16,2022.03
36,31,17,2036.37
36,31,18,1996.04
36,31,19,2074.11
36,31,20,1946.44
36,31,21,2156.94
36,31,22,2112.25
36,31,23,2014.93
36,31,24,2105.8
36,31,25,2073.38
36,31,26,2072.24
36,31,27,2115.07
36,31,28,2106.37
36,31,29,2071.53
36,31,30,2009.16
36,31,31,2168.4
37,0,0,1674.72
37,0,1,1687.43
37,0,2,1719.54
37,0,3,1672.09
37,0,4,1703.86
37,0,5,1756.81
37,0,6,1636.61
37,0,7,1730.82
37,0,8,1710.72
37,0,9,1713.36
37,0,10,1755.69
37,0,11,1720.79
37,0,12,1692.87
37,0,13,1717.54
37,0,14,1699.66
37,0,15,1741.86
37,0,16,1662.55
37,0,17,1681.82
37,0,18,1699.48
37,0,19,1808.28
37,0,20,1786.98
37,0,21,1719.14
37,0,22,1752.74
37,0,23,1706.01
37,0,24,1712.98
37,0,25,1692.39
37,0,26,1740.52
37,0,27,1797.13
37,0,28,1691.61
37,0,29,1742.41
37,0,30,1671.81
37,0,31,1670.4
37,1,0,1821.71
37,1,1,1735.76
37,1,2,1657.27
37,1,3,1720.49
37,1,4,1765.65
37,1,5,1712.69
37,1,6,1758.16
37,1,7,1716.07
37,1,8,1689.74
37,1,9,1787.31
37,1,10,1776.46
37,1,11,1692.93
37,1,12,1751.84
37,1,13,1765.95
37,1,14,1710.82
37,1,15,1677.58
37,1,16,1679.34
37,1,17,1776.32
37,1,18,1718.09
37,1,19,1838.94
37,1,20,1618.22
37,1,21,1679.74
37,1,22,1731.6
37,1,23,1692.47
37,1,24,1744.28
37,1,25,1745.84
37,1,26,1654.11
37,1,27,1770.41
37,1,28,1771.87
37,1,29,1691.36
37,1,30,1675.94
37,1,31,1712.75
37,2,0,1714.43
37,2,1,1755.4
37,2,2,1771.25
37,2,3,1784.95
37,2,4,1752.34
37,2,5,1718.42
37,2,6,1745.83
37,2,7,1695.79
37,2,8,1740.88
37,2,9,1679.89
37,2,10,1752.87
37,2,11,1774.73
37,2,12,1719.53
37,2,13,1745.11
37,2,14,1646.44
37,2,15,1812.18
37,2,16,1777.68
37,2,17,1778.66
37,2,18,1710.36
37,2,19,1635.64
37,2,20,1698.89
37,2,21,1663.26
37,2,22,1720.68
37,2,23,1644.93
37,2,24,1687.94
37,2,25,1705.97
37,2,26,1732.7
37,2,27,1719.9
37,2,28,1699.19
37,2,29,1741.41
37,2,30,1679.32
37,2,31,1739.2
37,3,0,1786.55
37,3,1,1864.58
37,3,2,1716.26
37,3,3,1741.21
37,3,4,1746.75
37,3,5,1725.59
37,3,6,1717.66
37,3,7,1731.7
37,3,8,1697.16
37,3,9,1755.86
37,3,10,1669.98
37,3,11,1812.39
37,3,12,1727.86
37,3,13,1726.97
37,3,14,1747.56
37,3,15,1762.49
37,3,16,1661.25
37,3,17,1660.92
37,3,18,1729.89
37,3,19,1692.99
37,3,20,1576.24
37,3,21,1684.92
37,3,22,1761.29
37,3,23,1766.18
37,3,24,1767.29
37,3,25,1830.77
37,3,26,1726.79
37,3,27,1744.27
37,3,28,1677.12
37,3,29,1770.28
37,3,30,1676.12
37,3,31,1696.22
37,4,0,1616.62
37,4,1,1705.53
37,4,2,1745.78
37,4,3,1672.62
37,4,4,1696.99
37,4,5,1706.85
37,4,6,1790.88
37,4,7,1684.23
37,4,8,1720.77
37,4,9,1687.69
37,4,10,1686.4
37,4,11,1652.44
37,4,12,1762.29
37,4,13,1730.04
37,4,14,1857.21
37,4,15,1742.6
37,4,16,1692.36
37,4,17,1659.0
37,4,18,1677.92
37,4,19,1787.51
37,4,20,1799.03
37,4,21,1685.24
37,4,22,1694.61
37,4,23,1789.15
37,4,24,1717.85
37,4,25,1694.33
37,4,26,1800.33
37,4,27,1768.24
37,4,28,1666.22
37,4,29,1857.02
37,4,30,1728.0
37,4,31,1633.26
37,5,0,1641.47
37,5,1,1740.02
37,5,2,1785.75
37,5,3,1739.9
37,5,4,1724.35
37,5,5,1763.36
37,5,6,1793.2
37,5,7,1736.24
37,5,8,1859.22
37,5,9,1674.29
37,5,10,1594.88
37,5,11,1640.09
37,5,12,1658.54
37,5,13,1840.82
37,5,14,1698.0
37,5,15,1785.84
37,5,16,1766.02
37,5,17,1680.77
37,5,18,1714.6
37,5,19,1703.79
37,5,20,1727.56
37,5,21,1716.23
37,5,22,1713.4
37,5,23,1680.57
37,5,24,1750.82
37,5,25,1693.42
37,5,26,1709.79
37,5,27,1687.84
37,5,28,1739.75
37,5,29,1768.96
37,5,30,1647.24
37,5,31,1778.59
37,6,0,1774.66
37,6,1,1775.72
37,6,2,1771.15
37,6,3,1744.22
37,6,4,1732.82
37,6,5,1758.82
37,6,6,1695.23
37,6,7,1740.23
37,6,8,1668.59
37,6,9,1708.06
37,6,10,1770.67
37,6,11,1638.76
37,6,12,1690.12
37,6,13,1683.87
37,6,14,1728.5
37,6,15,1790.84
37,6,16,1858.98
37,6,17,1676.55
37,6,18,1727.5
37,6,19,1827.78
37,6,20,1569.16
37,6,21,1724.14
37,6,22,1714.66
37,6,23,1749.3
37,6,24,1688.34
37,6,25,1631.6
37,6,26,1682.37
37,6,27,1765.99
37,6,28,1681.72
37,6,29,1684.67
37,6,30,1641.64
37,6,31,1731.63
37,7,0,1720.91
37,7,1,1804.83
37,7,2,1653.88
37,7,3,1755.48
37,7,4,1743.28
37,7,5,1713.09
37,7,6,1672.88
37,7,7,1680.99
37,7,8,1750.76
37,7,9,1672.05
37,7,10,1719.29
37,7,11,1706.43
37,7,12,1728.71
37,7,13,1818.01
37,7,14,1682.48
37,7,15,1651.78
37,7,16,1774.66
37,7,17,1764.9
37,7,18,1806.33
37,7,19,1683.49
37,7,20,1743.61
37,7,21,1610.02
37,7,22,1797.21
37,7,23,1665.85
37,7,24,1786.68
37,7,25,1718.15
37,7,26,1645.83
37,7,27,1728.54
37,7,28,1662.39
37,7,29,1775.28
37,7,30,1675.82
37,7,31,1724.61
37,8,0,1703.46
37,8,1,1669.94
37,8,2,1647.09
37,8,3,1695.05
37,8,4,1762.89
37,8,5,1676.55
37,8,6,1694.77
37,8,7,1753.47
37,8,8,1780.52
37,8,9,1752.92
37,8,10,1727.42
37,8,11,1740.6
37,8,12,1810.71
37,8,13,1712.49
37,8,14,1704.78
37,8,15,1740.61
37,8,16,1779.71
37,8,17,1752.66
37,8,18,1753.4
37,8,19,1757.1
37,8,20,1761.49
37,8,21,1752.29
37,8,22,1688.08
37,8,23,1750.97
37,8,24,1693.73
37,8,25,1771.73
37,8,26,1758.01
37,8,27,1741.07
37,8,28,1737.86
37,8,29,1766.07
37,8,30,1742.07
37,8,31,1711.71
37,9,0,1734.46
37,9,1,1730.09
37,9,2,1725.04
37,9,3,1735.46
37,9,4,1629.93
37,9,5,1627.22
37,9,6,1675.17
37,9,7,1781.09
37,9,8,1762.87
37,9,9,1756.41
37,9,10,1710.06
37,9,11,1631.28
37,9,12,1715.65
37,9,13,1733.0
37,9,14,1649.02
37,9,15,1615.0
37,9,16,1807.36
37,9,17,1782.07
37,9,18,1697.04
37,9,19,1768.55
37,9,20,1789.72
37,9,21,1740.65
37,9,22,1696.03
37,9,23,1691.94
37,9,24,1795.09
37,9,25,1688.52
37,9,26,1699.05
37,9,27,1749.94
37,9,28,1794.53
37,9,29,1714.21
37,9,30,1657.27
37,9,31,1696.21
37,10,0,1676.67
37,10,1,1709.24
37,10,2,1706.24
37,10,3,1802.82
37,10,4,1654.83
37,10,5,1718.87
37,10,6,1721.42
37,10,7,1762.88
37,10,8,1663.62
37,10,9,1625.48
37,10,10,1742.24
37,10,11,1706.45
37,10,12,1755.32
37,10,13,1660.36
37,10,14,1774.66
37,10,15,1720.38
37,10,16,1736.02
37,10,17,1712.43
37,10,18,1794.93
37,10,19,1671.44
37,10,20,1715.15
37,10,21,1692.1
37,10,22,1779.3
37,10,23,1850.45
37,10,24,1718.93
37,10,25,1731.75
37,10,26,1640.17
37,10,27,1687.32
37,10,28,1705.88
37,10,29,1619.57
37,10,30,1710.48
37,10,31,1802.8
37,11,0,1791.61
37,11,1,1732.67
37,11,2,1703.85
37,11,3,1711.08
37,11,4,1727.4
37,11,5,1770.38
37,11,6,1748.0
37,11,7,1714.44
37,11,8,1727.39
37,11,9,1622.72
37,11,10,1685.21
37,11,11,1632.3
37,11,12,1729.55
37,11,13,1733.17
37,11,14,1663.08
37,11,15,1775.98
37,11,16,1609.05
37,11,17,1734.3
37,11,18,1662.06
37,11,19,1733.26
37,11,20,1696.71
37,11,21,1711.81
37,11,22,1640.91
37,11,23,1861.88
37,11,24,1730.82
37,11,25,1733.55
37,11,26,1766.38
37,11,27,1800.5
37,11,28,1813.49
37,11,29,1757.04
37,11,30,1693.34
37,11,31,1724.16
37,12,0,1708.49
37,12,1,1833.71
37,12,2,1777.48
37,12,3,1783.44
37,12,4,1751.31
37,12,5,1748.4
37,12,6,1796.58
37,12,7,1661.32
37,12,8,1653.68
37,12,9,1794.14
37,12,10,1716.44
37,12,11,1684.43
37,12,12,1672.5
37,12,13,1773.69
37,12,14,1702.36
37,12,15,1630.09
37,12,16,1663.3
37,12,17,1689.44
37,12,18,1722.28
37,12,19,1751.35
37,12,20,1771.81
37,12,21,1719.92
37,12,22,1740.46
37,12,23,1607.46
37,12,24,1639.16
37,12,25,1743.24
37,12,26,1691.31
37,12,27,1675.32
37,12,28,1824.58
37,12,29,1776.77
37,12,30,1761.14
37,12,31,1742.78
37,13,0,1735.92
37,13,1,1799.15
37,13,2,1690.91
37,13,3,1781.56
37,13,4,1707.27
37,13,5,1786.79
37,13,6,1658.69
37,13,7,1590.35
37,13,8,1601.68
37,13,9,1781.25
37,13,10,1705.4
37,13,11,1699.33
37,13,12,1742.23
37,13,13,1713.79
37,13,14,1729.5
37,13,15,1790.96
37,13,16,1593.56
37,13,17,1757.04
37,13,18,1719.5
37,13,19,1733.67
37,13,20,1659.21
37,13,21,1809.66
37,13,22,1645.04
37,13,23,1756.17
37,13,24,1707.91
37,13,25,1797.81
37,13,26,1692.06
37,13,27,1760.78
37,13,28,1704.16
37,13,29,1793.64
37,13,30,1723.32
37,13,31,1680.04
37,14,0,1738.4
37,14,1,1675.58
37,14,2,1728.97
37,14,3,1647.07
37,14,4,1678.94
37,14,5,1730.37
37,14,6,1757.98
37,14,7,1715.58
37,14,8,1701.05
37,14,9,1679.42
37,14,10,1724.74
37,14,11,1828.74
37,14,12,1645.14
37,14,13,1682.55
37,14,14,1730.24
37,14,15,1633.62
37,14,16,1688.73
37,14,17,1673.6
37,14,18,1663.63
37,14,19,1713.41
37,14,20,1776.4
37,14,21,1704.65
37,14,22,1755.07
37,14,23,1733.26
37,14,24,1663.26
37,14,25,1698.36
37,14,26,1746.91
37,14,27,1753.8
37,14,28,1810.69
37,14,29,1727.19
37,14,30,1655.86
37,14,31,1719.92
37,15,0,1753.61
37,15,1,1604.78
37,15,2,1793.01
37,15,3,1642.2
37,15,4,1750.11
37,15,5,1761.7
37,15,6,1734.39
37,15,7,1646.89
37,15,8,1634.23
37,15,9,1609.75
37,15,10,1756.76
37,15,11,1628.65
37,15,12,1652.69
37,15,13,1762.0
37,15,14,1722.62
37,15,15,1741.34
37,15,16,1687.69
37,15,17,1674.67
37,15,18,1832.3
37,15,19,1665.34
37,15,20,1752.73
37,15,21,1799.95
37,15,22,1718.45
37,15,23,1650.8
37,15,24,1713.24
37,15,25,1691.62
37,15,26,1763.76
37,15,27,1591.17
37,15,28,1695.36
37,15,29,1757.38
37,15,30,1689.26
37,15,31,1820.83
37,16,0,1703.06
37,16,1,1708.17
37,16,2,1633.46
37,16,3,1720.42
37,16,4,1806.7
37,16,5,1709.67
37,16,6,1720.09
37,16,7,1715.63
37,16,8,1725.68
37,16,9,1729.2
37,16,10,1711.81
37,16,11,1741.15
37,16,12,1724.12
37,16,13,1740.34
37,16,14,1713.13
37,16,15,1642.29
37,16,16,1722.37
37,16,17,1752.6
37,16,18,1728.21
37,16,19,1791.59
37,16,20,1680.4
37,16,21,1728.62
37,16,22,1799.65
37,16,23,1733.56
37,16,24,1764.97
37,16,25,1752.79
37,16,26,1705.51
37,16,27,1669.26
37,16,28,1752.37
37,16,29,1742.82
37,16,30,1685.43
37,16,31,1732.24
37,17,0,1754.62
37,17,1,1657.68
37,17,2,1687.1
37,17,3,1650.94
37,17,4,1702.7
37,17,5,1658.59
37,17,6,1585.05
37,17,7,1763.0
37,17,8,1617.8
37,17,9,1692.56
37,17,10,1709.95
37,17,11,1741.06
37,17,12,1762.38
37,17,13,1743.43
37,17,14,1611.13
37,17,15,1655.08
37,17,16,1699.99
37,17,17,1722.2
37,17,18,1817.01
37,17,19,1816.42
37,17,20,1768.38
37,17,21,1779.06
37,17,22,1762.57
37,17,23,1711.07
37,17,24,1628.45
37,17,25,1633.51
37,17,26,1718.82
37,17,27,1626.64
37,17,28,1768.88
37,17,29,1775.76
37,17,30,1717.25
37,17,31,1846.36
37,18,0,1715.24
37,18,1,1702.02
37,18,2,1679.27
37,18,3,1728.39
37,18,4,1751.61
37,18,5,1755.07
37,18,6,1772.54
37,18,7,1662.44
37,18,8,1752.26
37,18,9,1732.26
37,18,10,1728.03
37,18,11,1756.04
37,18,12,1733.28
37,18,13,1755.26
37,18,14,1715.6
37,18,15,1758.13
37,18,16,1684.13
37,18,17,1614.51
37,18,18,1739.62
37,18,19,1741.59
37,18,20,1742.87
37,18,21,1788.21
37,18,22,1817.29
37,18,23,1714.74
37,18,24,1659.08
37,18,25,1665.76
37,18,26,1612.93
37,18,27,1682.61
37,18,28,1676.46
37,18,29,1727.96
37,18,30,1699.5
37,18,31,1772.73
37,19,0,1695.08
37,19,1,1727.76
37,19,2,1692.1
37,19,3,1803.88
37,19,4,1764.66
37,19,5,1670.07
37,19,6,1708.19
37,19,7,1722.24
37,19,8,1734.2
37,19,9,1680.88
37,19,10,1761.33
37,19,11,1684.87
37,19,12,1657.27
37,19,13,1774.14
37,19,14,1746.54
37,19,15,1760.31
37,19,16,1685.97
37,19,17,1758.79
37,19,18,1778.32
37,19,19,1717.11
37,19,20,1714.4
37,19,21,1750.18
37,19,22,1775.46
37,19,23,1660.98
37,19,24,1754.41
37,19,25,1719.85
37,19,26,1784.92
37,19,27,1660.41
37,19,28,1736.25
37,19,29,1738.43
37,19,30,1737.62
37,19,31,1711.4
37,20,0,1719.32
37,20,1,1676.35
37,20,2,1656.3
37,20,3,1637.08
37,20,4,1806.4
37,20,5,1754.27
37,20,6,1634.63
37,20,7,1595.38
37,20,8,1704.71
37,20,9,1733.94
37,20,10,1745.4
37,20,11,1731.25
37,20,12,1688.1
37,20,13,1735.69
37,20,14,1639.28
37,20,15,1701.93
37,20,16,1765.73
37,20,17,1737.62
37,20,18,1687.21
37,20,19,1695.44
37,20,20,1678.56
37,20,21,1723.9
37,20,22,1659.31
37,20,23,1717.16
37,20,24,1710.68
37,20,25,1684.9
37,20,26,1652.17
37,20,27,1790.14
37,20,28,1692.4
37,20,29,1708.55
37,20,30,1670.78
37,20,31,1620.49
37,21,0,1755.77
37,21,1,1653.82
37,21,2,1712.16
37,21,3,1728.23
37,21,4,1755.24
37,21,5,1668.56
37,21,6,1712.34
37,21,7,1679.65
37,21,8,1748.89
37,21,9,1732.74
37,21,10,1684.96
37,21,11,1726.98
37,21,12,1767.93
37,21,13,1744.61
37,21,14,1643.25
37,21,15,1731.88
37,21,16,1808.63
37,21,17,1820.37
37,21,18,1690.34
37,21,19,1781.58
37,21,20,1753.1
37,21,21,1741.55
37,21,22,1725.9
37,21,23,1722.36
37,21,24,1618.11
37,21,25,1642.08
37,21,26,1649.2
37,21,27,1783.23
37,21,28,1771.09
37,21,29,1748.3
37,21,30,1631.14
37,21,31,1656.24
37,22,0,1789.39
37,22,1,1774.15
37,22,2,1830.13
37,22,3,1761.22
37,22,4,1746.42
37,22,5,1586.57
37,22,6,1656.5
37,22,7,1755.95
37,22,8,1665.25
37,22,9,1705.39
37,22,10,1842.37
37,22,11,1708.19
37,22,12,1762.32
37,22,13,1614.66
37,22,14,1640.92
37,22,15,1676.71
37,22,16,1811.07
37,22,17,1824.47
37,22,18,1821.71
37,22,19,1751.3
37,22,20,1736.4
37,22,21,1600.48
37,22,22,1747.36
37,22,23,1714.05
37,22,24,1784.54
37,22,25,1835.82
37,22,26,1733.26
37,22,27,1702.55
37,22,28,1739.33
37,22,29,1738.71
37,22,30,1757.41
37,22,31,1696.95
37,23,0,1737.79
37,23,1,1695.23
37,23,2,1761.38
37,23,3,1732.28
37,23,4,1733.71
37,23,5,1705.36
37,23,6,1739.76
37,23,7,1684.43
37,23,8,1778.15
37,23,9,1733.19
37,23,10,1752.14
37,23,11,1696.75
37,23,12,1728.53
37,23,13,1697.78
37,23,14,1686.63
37,23,15,1719.86
37,23,16,1724.45
37,23,17,1653.7
37,23,18,1700.4
37,23,19,1702.42
37,23,20,1670.81
37,23,21,1755.49
37,23,22,1691.52
37,23,23,1740.99
37,23,24,1778.97
37,23,25,1728.52
37,23,26,1668.9
37,23,27,1703.38
37,23,28,1648.03
37,23,29,1689.42
37,23,30,1768.7
37,23,31,1690.42
37,24,0,1736.12
37,24,1,1701.43
37,24,2,1706.56
37,24,3,1705.23
37,24,4,1697.84
37,24,5,1730.86
37,24,6,1725.42
37,24,7,1750.66
37,24,8,1750.13
37,24,9,1661.0
37,24,10,1706.97
37,24,11,1684.11
37,24,12,1789.78
37,24,13,1726.38
37,24,14,1746.39
37,24,15,1636.25
37,24,16,1727.43
37,24,17,1815.84
37,24,18,1780.94
37,24,19,1762.65
37,24,20,1725.57
37,24,21,1806.08
37,24,22,1708.24
37,24,23,1723.76
37,24,24,1698.92
37,24,25,1666.63
37,24,26,1766.19
37,24,27,1667.83
37,24,28,1788.07
37,24,29,1697.81
37,24,30,1706.56
37,24,31,1681.63
37,25,0,1739.25
37,25,1,1781.8
37,25,2,1801.79
37,25,3,1602.46
37,25,4,1660.12
37,25,5,1675.34
37,25,6,1806.22
37,25,7,1735.67
37,25,8,1703.12
37,25,9,1679.48
37,25,10,1745.49
37,25,11,1709.51
37,25,12,1743.69
37,25,13,1675.03
37,25,14,1744.97
37,25,15,1696.96
37,25,16,1728.12
37,25,17,1718.57
37,25,18,1711.96
37,25,19,1775.68
37,25,20,1777.46
37,25,21,1684.1
37,25,22,1714.39
37,25,23,1819.19
37,25,24,1699.37
37,25,25,1820.13
37,25,26,1664.28
37,25,27,1653.51
37,25,28,1738.58
37,25,29,1666.58
37,25,30,1677.03
37,25,31,1777.37
37,26,0,1701.49
37,26,1,1667.01
37,26,2,1706.14
37,26,3,1644.33
37,26,4,1709.54
37,26,5,1770.39
37,26,6,1795.53
37,26,7,1789.72
37,26,8,1706.39
37,26,9,1767.26
37,26,10,1703.63
37,26,11,1737.19
37,26,12,1805.05
37,26,13,1658.48
37,26,14,1671.35
37,26,15,1648.38
37,26,16,1665.7
37,26,17,1799.75
37,26,18,1736.69
37,26,19,1679.24
37,26,20,1752.17
37,26,21,1749.45
37,26,22,1632.75
37,26,23,1746.38
37,26,24,1709.59
37,26,25,1721.93
37,26,26,1658.92
37,26,27,1662.07
37,26,28,1661.89
37,26,29,1816.2
37,26,30,1803.81
37,26,31,1661.59
37,27,0,1786.35
37,27,1,1845.74
37,27,2,1631.07
37,27,3,1740.4
37,27,4,1682.9
37,27,5,1641.32
37,27,6,1701.77
37,27,7,1654.23
37,27,8,1754.24
37,27,9,1834.69
37,27,10,1680.63
37,27,11,1807.02
37,27,12,1732.59
37,27,13,1671.35
37,27,14,1744.75
37,27,15,1690.84
37,27,16,1776.83
37,27,17,1717.83
37,27,18,1709.51
37,27,19,1672.48
37,27,20,1756.19
37,27,21,1735.12
37,27,22,1605.74
37,27,23,1605.5
37,27,24,1601.41
37,27,25,1732.23
37,27,26,1740.0
37,27,27,1762.93
37,27,28,1769.89
37,27,29,1736.66
37,27,30,1724.25
37,27,31,1641.09
37,28,0,1755.05
37,28,1,1732.45
37,28,2,1770.02
37,28,3,1689.01
37,28,4,1707.93
37,28,5,1822.91
37,28,6,1726.13
37,28,7,1759.37
37,28,8,1775.7
37,28,9,1767.42
37,28,10,1647.9
37,28,11,1714.62
37,28,12,1695.88
37,28,13,1741.55
37,28,14,1710.99
37,28,15,1646.41
37,28,16,1609.09
37,28,17,1735.25
37,28,18,1672.41
37,28,19,1656.63
37,28,20,1741.04
37,28,21,1733.76
37,28,22,1709.03
37,28,23,1668.2
37,28,24,1653.56
37,28,25,1674.84
37,28,26,1741.71
37,28,27,1688.44
37,28,28,1751.62
37,28,29,1767.06
37,28,30,1776.57
37,28,31,1787.09
37,29,0,1694.13
37,29,1,1685.86
37,29,2,1719.82
37,29,3,1793.25
37,29,4,1803.74
37,29,5,1629.93
37,29,6,1720.48
37,29,7,1769.15
37,29,8,1703.39
37,29,9,1718.42
37,29,10,1802.97
37,29,11,1740.86
37,29,12,1775.92
37,29,13,1678.51
37,29,14,1730.59
37,29,15,1657.73
37,29,16,1756.25
37,29,17,1745.66
37,29,18,1764.12
37,29,19,1606.31
37,29,20,1750.45
37,29,21,1783.13
37,29,22,1861.6
37,29,23,1677.92
37,29,24,1704.88
37,29,25,1653.01
37,29,26,1693.79
37,29,27,1715.98
37,29,28,1619.01
37,29,29,1713.7
37,29,30,1663.42
37,29,31,1859.05
37,30,0,1765.78
37,30,1,1758.6
37,30,2,1770.28
37,30,3,1756.29
37,30,4,1648.89
37,30,5,1681.44
37,30,6,1685.96
37,30,7,1688.82
37,30,8,1718.96
37,30,9,1776.43
37,30,10,1717.1
37,30,11,1681.32
37,30,12,1773.72
37,30,13,1638.58
37,30,14,1792.9
37,30,15,1675.2
37,30,16,1671.26
37,30,17,1722.07
37,30,18,1658.19
37,30,19,1716.46
37,30,20,1688.92
37,30,21,1838.22
37,30,22,1688.38
37,30,23,1766.44
37,30,24,1673.61
37,30,25,1728.98
37,30,26,1690.95
37,30,27,1725.26
37,30,28,1756.45
37,30,29,1673.38
37,30,30,1751.01
37,30,31,1707.78
37,31,0,1705.54
37,31,1,1715.83
37,31,2,1709.42
37,31,3,1637.14
37,31,4,1736.27
37,31,5,1713.0
37,31,6,1782.17
37,31,7,1782.58
37,31,8,1761.99
37,31,9,1695.04
37,31,10,1684.22
37,31,11,1785.64
37,31,12,1654.54
37,31,13,1708.67
37,31,14,1793.28
37,31,15,1743.02
37,31,16,1736.37
37,31,17,1664.86
37,31,18,1718.87
37,31,19,1672.02
37,31,20,1771.76
37,31,21,1783.44
37,31,22,1627.52
37,31,23,1684.81
37,31,24,1742.05
37,31,25,1754.02
37,31,26,1779.97
37,31,27,1737.9
37,31,28,1622.06
37,31,29,1669.52
37,31,30,1753.24
37,31,31,1659.58
38,0,0,1654.27
38,0,1,1592.86
38,0,2,1619.46
38,0,3,1606.29
38,0,4,1784.36
38,0,5,1618.3
38,0,6,1659.8
38,0,7,1660.75
38,0,8,1610.61
38,0,9,1607.11
38,0,10,1643.61
38,0,11,1618.4
38,0,12,1730.03
38,0,13,1662.99
38,0,14,1731.35
38,0,15,1752.17
38,0,16,1660.94
38,0,17,1678.7
38,0,18,1677.43
38,0,19,1629.34
38,0,20,1717.88
38,0,21,1667.34
38,0,22,1700.38
38,0,23,1747.24
38,0,24,1625.91
38,0,25,1537.63
38,0,26,1684.06
38,0,27,1709.88
38,0,28,1740.4
38,0,29,1686.85
38,0,30,1748.89
38,0,31,1633.82
38,1,0,1684.99
38,1,1,1580.01
38,1,2,1624.91
38,1,3,1607.57
38,1,4,1632.51
38,1,5,1648.73
38,1,6,1697.02
38,1,7,1637.71
38,1,8,1644.74
38,1,9,1645.97
38,1,10,1607.73
38,1,11,1646.82
38,1,12,1597.7
38,1,13,1536.78
38,1,14,1792.07
38,1,15,1664.77
38,1,16,1652.19
38,1,17,1720.24
38,1,18,1734.45
38,1,19,1661.87
38,1,20,1683.96
38,1,21,1650.25
38,1,22,1669.21
38,1,23,1645.07
38,1,24,1700.26
38,1,25,1514.92
38,1,26,1554.34
38,1,27,1770.94
38,1,28,1700.92
38,1,29,1715.75
38,1,30,1698.03
38,1,31,1614.01
38,2,0,1677.96
38,2,1,1563.85
38,2,2,1677.09
38,2,3,1714.78
38,2,4,1672.75
38,2,5,1643.26
38,2,6,1728.29
38,2,7,1622.04
38,2,8,1711.35
38,2,9,1626.64
38,2,10,1597.69
38,2,11,1594.52
38,2,12,1627.87
38,2,13,1649.26
38,2,14,1708.03
38,2,15,1655.35
38,2,16,1646.35
38,2,17,1644.79
38,2,18,1726.73
38,2,19,1750.96
38,2,20,1618.51
38,2,21,1718.71
38,2,22,1650.73
38,2,23,1644.39
38,2,24,1604.17
38,2,25,1706.01
38,2,26,1640.35
38,2,27,1665.0
38,2,28,1646.64
38,2,29,1597.94
38,2,30,1522.15
38,2,31,1740.85
38,3,0,1684.27
38,3,1,1722.13
38,3,2,1739.58
38,3,3,1560.79
38,3,4,1657.8
38,3,5,1649.69
38,3,6,1629.49
38,3,7,1693.4
38,3,8,1695.68
38,3,9,1659.44
38,3,10,1637.11
38,3,11,1675.97
38,3,12,1602.96
38,3,13,1639.99
38,3,14,1680.25
38,3,15,1623.23
38,3,16,1713.37
38,3,17,1603.29
38,3,18,1587.7
38,3,19,1630.03
38,3,20,1664.91
38,3,21,1578.03
38,3,22,1757.4
38,3,23,1675.43
38,3,24,1639.05
38,3,25,1697.96
38,3,26,1744.52
38,3,27,1720.54
38,3,28,1712.65
38,3,29,1722.61
38,3,30,1629.45
38,3,31,1590.83
38,4,0,1554.5
38,4,1,1621.54
38,4,2,1718.67
38,4,3,1651.64
38,4,4,1685.47
38,4,5,1674.6
38,4,6,1634.43
38,4,7,1698.86
38,4,8,1606.87
38,4,9,1651.29
38,4,10,1841.61
38,4,11,1632.83
38,4,12,1590.87
38,4,13,1572.37
38,4,14,1706.63
38,4,15,1660.28
38,4,16,1647.64
38,4,17,1683.6
38,4,18,1669.62
38,4,19,1539.08
38,4,20,1659.02
38,4,21,1643.13
38,4,22,1646.02
38,4,23,1657.95
38,4,24,1691.87
38,4,25,1596.79
38,4,26,1610.46
38,4,27,1602.66
38,4,28,1596.61
38,4,29,1585.59
38,4,30,1698.93
38,4,31,1624.88
38,5,0,1644.34
38,5,1,1609.08
38,5,2,1704.75
38,5,3,1694.36
38,5,4,1624.75
38,5,5,1694.79
38,5,6,1686.55
38,5,7,1733.03
38,5,8,1605.58
38,5,9,1701.81
38,5,10,1517.21
38,5,11,1716.7
38,5,12,1629.69
38,5,13,1655.84
38,5,14,1723.48
38,5,15,1615.02
38,5,16,1694.57
38,5,17,1643.32
38,5,18,1755.27
38,5,19,1683.37
38,5,20,1799.58
38,5,21,1653.69
38,5,22,1625.36
38,5,23,1639.62
38,5,24,1633.26
38,5,25,1612.84
38,5,26,1551.85
38,5,27,1526.93
38,5,28,1673.18
38,5,29,1633.8
38,5,30,1742.8
38,5,31,1595.44
38,6,0,1705.87
38,6,1,1667.78
38,6,2,1677.26
38,6,3,1613.97
38,6,4,1643.31
38,6,5,1550.23
38,6,6,1596.2
38,6,7,1743.97
38,6,8,1591.26
