layer,row,col,temp
38,57,25,94.9
38,57,26,119.7
38,57,27,104.1
38,57,28,116.1
38,57,29,90.1
38,57,30,100.6
38,57,31,97.0
38,57,32,120.2
38,57,33,142.0
38,57,34,97.6
38,57,35,114.6
38,57,36,103.9
38,57,37,113.4
38,57,38,70.9
38,57,39,104.9
38,57,40,134.5
38,57,41,128.5
38,57,42,91.7
38,57,43,101.8
38,57,44,125.5
38,57,45,98.7
38,57,46,111.9
38,57,47,129.0
38,57,48,112.1
38,57,49,62.0
38,57,50,134.8
38,57,51,102.9
38,57,52,117.0
38,57,53,94.0
38,57,54,118.1
38,57,55,104.9
38,57,56,107.4
38,57,57,125.4
38,57,58,91.6
38,57,59,117.1
38,57,60,112.9
38,57,61,74.0
38,57,62,126.1
38,57,63,118.3
38,58,0,116.2
38,58,1,110.8
38,58,2,111.5
38,58,3,103.1
38,58,4,68.9
38,58,5,113.7
38,58,6,121.7
38,58,7,116.3
38,58,8,84.0
38,58,9,130.8
38,58,10,88.2
38,58,11,88.7
38,58,12,118.8
38,58,13,97.1
38,58,14,117.3
38,58,15,101.0
38,58,16,158.1
38,58,17,107.0
38,58,18,99.6
38,58,19,127.7
38,58,20,128.7
38,58,21,64.6
38,58,22,104.1
38,58,23,140.1
38,58,24,90.8
38,58,25,105.5
38,58,26,121.0
38,58,27,63.6
38,58,28,71.5
38,58,29,115.0
38,58,30,126.6
38,58,31,56.9
38,58,32,98.2
38,58,33,105.9
38,58,34,136.2
38,58,35,132.4
38,58,36,86.1
38,58,37,103.9
38,58,38,113.8
38,58,39,112.1
38,58,40,100.1
38,58,41,103.0
38,58,42,100.7
38,58,43,120.7
38,58,44,134.9
38,58,45,105.4
38,58,46,112.9
38,58,47,99.7
38,58,48,112.7
38,58,49,118.0
38,58,50,128.6
38,58,51,118.7
38,58,52,117.7
38,58,53,118.4
38,58,54,159.2
38,58,55,93.9
38,58,56,108.1
38,58,57,100.7
38,58,58,131.7
38,58,59,119.5
38,58,60,82.6
38,58,61,103.4
38,58,62,116.0
38,58,63,98.3
38,59,0,102.7
38,59,1,88.9
38,59,2,102.1
38,59,3,105.2
38,59,4,116.4
38,59,5,102.2
38,59,6,83.1
38,59,7,99.0
38,59,8,110.9
38,59,9,148.7
38,59,10,100.3
38,59,11,69.4
38,59,12,104.3
38,59,13,146.5
38,59,14,108.1
38,59,15,118.0
38,59,16,92.4
38,59,17,118.8
38,59,18,102.6
38,59,19,103.9
38,59,20,119.0
38,59,21,141.1
38,59,22,92.4
38,59,23,138.8
38,59,24,104.4
38,59,25,97.1
38,59,26,96.9
38,59,27,129.5
38,59,28,122.4
38,59,29,96.0
38,59,30,103.3
38,59,31,110.1
38,59,32,66.1
38,59,33,120.3
38,59,34,98.9
38,59,35,100.9
38,59,36,112.8
38,59,37,107.6
38,59,38,114.0
38,59,39,83.9
38,59,40,129.0
38,59,41,78.6
38,59,42,122.3
38,59,43,111.6
38,59,44,106.9
38,59,45,94.4
38,59,46,114.4
38,59,47,117.2
38,59,48,95.5
38,59,49,118.3
38,59,50,137.0
38,59,51,115.4
38,59,52,134.7
38,59,53,132.1
38,59,54,99.6
38,59,55,119.7
38,59,56,105.8
38,59,57,109.2
38,59,58,57.7
38,59,59,108.1
38,59,60,102.4
38,59,61,108.5
38,59,62,97.9
38,59,63,100.1
38,60,0,122.2
38,60,1,130.8
38,60,2,107.4
38,60,3,99.0
38,60,4,117.4
38,60,5,103.2
38,60,6,92.6
38,60,7,105.8
38,60,8,130.1
38,60,9,87.4
38,60,10,102.6
38,60,11,92.7
38,60,12,81.8
38,60,13,93.0
38,60,14,130.8
38,60,15,87.4
38,60,16,115.1
38,60,17,88.1
38,60,18,115.3
38,60,19,136.2
38,60,20,89.6
38,60,21,119.3
38,60,22,126.6
38,60,23,104.3
38,60,24,118.8
38,60,25,130.4
38,60,26,103.6
38,60,27,111.7
38,60,28,90.3
38,60,29,94.0
38,60,30,105.8
38,60,31,125.2
38,60,32,80.6
38,60,33,136.4
38,60,34,108.9
38,60,35,127.6
38,60,36,103.6
38,60,37,112.3
38,60,38,83.9
38,60,39,106.9
38,60,40,119.3
38,60,41,117.8
38,60,42,102.4
38,60,43,147.5
38,60,44,102.5
38,60,45,100.8
38,60,46,153.2
38,60,47,125.3
38,60,48,122.8
38,60,49,132.8
38,60,50,118.1
38,60,51,139.0
38,60,52,125.7
38,60,53,99.4
38,60,54,118.5
38,60,55,125.3
38,60,56,97.9
38,60,57,92.6
38,60,58,127.6
38,60,59,105.4
38,60,60,101.2
38,60,61,101.3
38,60,62,126.7
38,60,63,108.1
38,61,0,102.6
38,61,1,106.8
38,61,2,149.3
38,61,3,127.5
38,61,4,106.3
38,61,5,122.9
38,61,6,87.0
38,61,7,117.4
38,61,8,93.3
38,61,9,139.8
38,61,10,129.6
38,61,11,135.7
38,61,12,82.5
38,61,13,102.2
38,61,14,102.2
38,61,15,93.4
38,61,16,83.3
38,61,17,100.6
38,61,18,98.5
38,61,19,86.8
38,61,20,137.6
38,61,21,103.3
38,61,22,102.5
38,61,23,95.9
38,61,24,77.1
38,61,25,118.5
38,61,26,101.9
38,61,27,117.2
38,61,28,111.7
38,61,29,124.3
38,61,30,69.2
38,61,31,82.6
38,61,32,146.4
38,61,33,104.8
38,61,34,125.1
38,61,35,106.0
38,61,36,94.7
38,61,37,112.7
38,61,38,142.7
38,61,39,100.3
38,61,40,134.8
38,61,41,134.5
38,61,42,103.8
38,61,43,113.7
38,61,44,110.2
38,61,45,94.5
38,61,46,133.7
38,61,47,125.9
38,61,48,92.7
38,61,49,109.0
38,61,50,114.6
38,61,51,105.4
38,61,52,126.0
38,61,53,107.0
38,61,54,110.4
38,61,55,97.8
38,61,56,102.3
38,61,57,125.6
38,61,58,97.2
38,61,59,117.9
38,61,60,90.3
38,61,61,99.2
38,61,62,106.7
38,61,63,129.5
38,62,0,110.3
38,62,1,132.5
38,62,2,86.4
38,62,3,109.9
38,62,4,97.9
38,62,5,111.6
38,62,6,102.0
38,62,7,75.4
38,62,8,125.4
38,62,9,103.2
38,62,10,124.4
38,62,11,166.7
38,62,12,106.2
38,62,13,113.2
38,62,14,116.1
38,62,15,92.0
38,62,16,110.4
38,62,17,91.4
38,62,18,126.5
38,62,19,113.4
38,62,20,115.4
38,62,21,115.1
38,62,22,71.4
38,62,23,87.0
38,62,24,103.7
38,62,25,145.6
38,62,26,114.2
38,62,27,131.2
38,62,28,110.3
38,62,29,127.0
38,62,30,104.2
38,62,31,77.1
38,62,32,118.6
38,62,33,118.0
38,62,34,108.3
38,62,35,104.5
38,62,36,119.3
38,62,37,92.0
38,62,38,127.4
38,62,39,111.7
38,62,40,100.0
38,62,41,162.5
38,62,42,97.5
38,62,43,93.6
38,62,44,103.3
38,62,45,108.7
38,62,46,117.5
38,62,47,114.6
38,62,48,106.5
38,62,49,94.9
38,62,50,93.7
38,62,51,95.5
38,62,52,101.2
38,62,53,113.4
38,62,54,116.1
38,62,55,126.7
38,62,56,123.6
38,62,57,87.7
38,62,58,109.4
38,62,59,74.3
38,62,60,100.0
38,62,61,139.4
38,62,62,116.0
38,62,63,134.5
38,63,0,97.4
38,63,1,132.5
38,63,2,118.7
38,63,3,115.6
38,63,4,163.7
38,63,5,87.8
38,63,6,88.4
38,63,7,136.7
38,63,8,136.8
38,63,9,115.3
38,63,10,130.4
38,63,11,139.1
38,63,12,141.6
38,63,13,84.4
38,63,14,111.7
38,63,15,74.4
38,63,16,123.8
38,63,17,91.3
38,63,18,113.0
38,63,19,125.9
38,63,20,146.7
38,63,21,120.3
38,63,22,116.9
38,63,23,98.4
38,63,24,102.0
38,63,25,154.6
38,63,26,118.2
38,63,27,121.3
38,63,28,116.8
38,63,29,89.3
38,63,30,124.3
38,63,31,182.9
38,63,32,51.1
38,63,33,122.6
38,63,34,113.8
38,63,35,100.8
38,63,36,98.1
38,63,37,102.2
38,63,38,107.8
38,63,39,118.2
38,63,40,109.8
38,63,41,110.8
38,63,42,110.1
38,63,43,133.4
38,63,44,101.1
38,63,45,121.0
38,63,46,102.5
38,63,47,109.4
38,63,48,144.8
38,63,49,85.3
38,63,50,101.6
38,63,51,136.2
38,63,52,115.0
38,63,53,121.0
38,63,54,115.1
38,63,55,101.6
38,63,56,114.6
38,63,57,110.5
38,63,58,88.5
38,63,59,106.3
38,63,60,68.4
38,63,61,145.4
38,63,62,112.8
38,63,63,120.7
39,0,0,122.1
39,0,1,114.7
39,0,2,114.2
39,0,3,111.9
39,0,4,120.0
39,0,5,158.5
39,0,6,123.8
39,0,7,134.1
39,0,8,135.8
39,0,9,120.6
39,0,10,97.5
39,0,11,79.2
39,0,12,113.2
39,0,13,109.3
39,0,14,117.3
39,0,15,82.5
39,0,16,119.9
39,0,17,124.2
39,0,18,101.3
39,0,19,99.5
39,0,20,77.1
39,0,21,105.1
39,0,22,98.6
39,0,23,108.5
39,0,24,117.6
39,0,25,88.7
39,0,26,139.9
39,0,27,92.8
39,0,28,107.1
39,0,29,132.9
39,0,30,107.4
39,0,31,110.5
39,0,32,87.8
39,0,33,96.1
39,0,34,130.7
39,0,35,123.7
39,0,36,113.9
39,0,37,145.3
39,0,38,148.6
39,0,39,74.9
39,0,40,114.9
39,0,41,96.3
39,0,42,117.7
39,0,43,108.3
39,0,44,123.5
39,0,45,112.1
39,0,46,94.8
39,0,47,138.3
39,0,48,84.5
39,0,49,112.3
39,0,50,117.0
39,0,51,107.1
39,0,52,109.6
39,0,53,72.9
39,0,54,114.5
39,0,55,138.8
39,0,56,109.3
39,0,57,112.5
39,0,58,104.1
39,0,59,113.1
39,0,60,107.4
39,0,61,91.7
39,0,62,147.7
39,0,63,97.0
39,1,0,107.4
39,1,1,73.4
39,1,2,93.4
39,1,3,132.5
39,1,4,123.6
39,1,5,92.4
39,1,6,91.8
39,1,7,105.4
39,1,8,82.7
39,1,9,118.5
39,1,10,75.1
39,1,11,104.6
39,1,12,143.5
39,1,13,141.1
39,1,14,112.8
39,1,15,118.5
39,1,16,106.0
39,1,17,128.3
39,1,18,97.9
39,1,19,140.3
39,1,20,90.1
39,1,21,122.0
39,1,22,101.0
39,1,23,136.8
39,1,24,100.4
39,1,25,120.9
39,1,26,101.6
39,1,27,82.2
39,1,28,90.1
39,1,29,96.7
39,1,30,127.3
39,1,31,118.1
39,1,32,97.5
39,1,33,151.1
39,1,34,111.8
39,1,35,95.4
39,1,36,110.4
39,1,37,124.8
39,1,38,118.0
39,1,39,123.2
39,1,40,90.3
39,1,41,123.6
39,1,42,73.8
39,1,43,82.1
39,1,44,100.4
39,1,45,97.0
39,1,46,119.1
39,1,47,91.0
39,1,48,84.0
39,1,49,85.3
39,1,50,116.9
39,1,51,73.8
39,1,52,104.8
39,1,53,108.8
39,1,54,106.0
39,1,55,122.8
39,1,56,90.7
39,1,57,121.3
39,1,58,99.8
39,1,59,105.4
39,1,60,92.5
39,1,61,125.7
39,1,62,97.7
39,1,63,113.9
39,2,0,116.2
39,2,1,112.0
39,2,2,113.8
39,2,3,115.4
39,2,4,115.7
39,2,5,113.0
39,2,6,111.8
39,2,7,107.3
39,2,8,112.1
39,2,9,94.3
39,2,10,101.2
39,2,11,96.9
39,2,12,125.1
39,2,13,126.0
39,2,14,98.7
39,2,15,106.8
39,2,16,94.9
39,2,17,127.1
39,2,18,89.0
39,2,19,70.0
39,2,20,65.5
39,2,21,108.6
39,2,22,144.1
39,2,23,116.8
39,2,24,136.1
39,2,25,124.4
39,2,26,106.6
39,2,27,153.3
39,2,28,140.3
39,2,29,85.2
39,2,30,104.0
39,2,31,114.9
39,2,32,95.2
39,2,33,101.4
39,2,34,114.8
39,2,35,104.8
39,2,36,76.5
39,2,37,122.0
39,2,38,96.2
39,2,39,90.8
39,2,40,115.1
39,2,41,76.8
39,2,42,108.4
39,2,43,85.3
39,2,44,150.7
39,2,45,105.5
39,2,46,127.0
39,2,47,139.9
39,2,48,129.8
39,2,49,78.4
39,2,50,121.5
39,2,51,141.0
39,2,52,100.1
39,2,53,100.7
39,2,54,134.9
39,2,55,94.4
39,2,56,102.4
39,2,57,107.2
39,2,58,106.8
39,2,59,115.8
39,2,60,166.7
39,2,61,133.5
39,2,62,127.1
39,2,63,117.5
39,3,0,114.0
39,3,1,106.2
39,3,2,137.4
39,3,3,74.4
39,3,4,85.3
39,3,5,89.5
39,3,6,118.5
39,3,7,102.1
39,3,8,113.4
39,3,9,119.2
39,3,10,111.6
39,3,11,83.3
39,3,12,126.8
39,3,13,114.8
39,3,14,99.7
39,3,15,94.1
39,3,16,139.1
39,3,17,129.9
39,3,18,63.3
39,3,19,113.5
39,3,20,131.8
39,3,21,111.0
39,3,22,122.3
39,3,23,110.9
39,3,24,142.5
39,3,25,115.4
39,3,26,102.6
39,3,27,101.3
39,3,28,108.0
39,3,29,125.1
39,3,30,70.0
39,3,31,101.3
39,3,32,149.3
39,3,33,101.5
39,3,34,108.7
39,3,35,120.0
39,3,36,107.6
39,3,37,130.3
39,3,38,94.8
39,3,39,101.7
39,3,40,111.9
39,3,41,138.8
39,3,42,92.0
39,3,43,114.5
39,3,44,101.5
39,3,45,114.5
39,3,46,99.6
39,3,47,132.2
39,3,48,109.5
39,3,49,82.3
39,3,50,100.3
39,3,51,102.2
39,3,52,85.9
39,3,53,96.2
39,3,54,125.3
39,3,55,131.5
39,3,56,153.8
39,3,57,92.1
39,3,58,109.0
39,3,59,95.7
39,3,60,85.8
39,3,61,92.9
39,3,62,100.0
39,3,63,118.9
39,4,0,128.1
39,4,1,101.3
39,4,2,119.2
39,4,3,119.0
39,4,4,165.9
39,4,5,135.4
39,4,6,109.0
39,4,7,109.1
39,4,8,136.4
39,4,9,113.1
39,4,10,115.2
39,4,11,129.5
39,4,12,96.8
39,4,13,122.7
39,4,14,132.9
39,4,15,75.6
39,4,16,113.0
39,4,17,106.7
39,4,18,96.4
39,4,19,118.8
39,4,20,127.2
39,4,21,121.8
39,4,22,131.2
39,4,23,142.1
39,4,24,96.2
39,4,25,123.1
39,4,26,113.6
39,4,27,72.4
39,4,28,86.3
39,4,29,86.6
39,4,30,87.7
39,4,31,133.2
39,4,32,82.9
39,4,33,103.2
39,4,34,123.0
39,4,35,114.6
39,4,36,84.8
39,4,37,109.7
39,4,38,147.9
39,4,39,137.2
39,4,40,121.6
39,4,41,133.6
39,4,42,93.4
39,4,43,109.3
39,4,44,131.9
39,4,45,112.2
39,4,46,139.0
39,4,47,107.9
39,4,48,131.5
39,4,49,98.8
39,4,50,135.3
39,4,51,99.6
39,4,52,96.1
39,4,53,87.2
39,4,54,101.3
39,4,55,80.6
39,4,56,143.2
39,4,57,103.6
39,4,58,100.8
39,4,59,85.7
39,4,60,100.2
39,4,61,85.4
39,4,62,120.7
39,4,63,122.0
39,5,0,106.6
39,5,1,99.0
39,5,2,87.5
39,5,3,92.3
39,5,4,84.1
39,5,5,130.5
39,5,6,138.7
39,5,7,94.0
39,5,8,110.2
39,5,9,122.0
39,5,10,118.5
39,5,11,128.4
39,5,12,94.9
39,5,13,121.5
39,5,14,103.6
39,5,15,114.1
39,5,16,113.0
39,5,17,81.8
39,5,18,96.4
39,5,19,94.1
39,5,20,103.6
39,5,21,121.9
39,5,22,137.3
39,5,23,74.1
39,5,24,77.1
39,5,25,117.7
39,5,26,118.4
39,5,27,133.8
39,5,28,106.2
39,5,29,100.6
39,5,30,125.8
39,5,31,88.0
39,5,32,88.0
39,5,33,123.7
39,5,34,103.9
39,5,35,88.5
39,5,36,123.2
39,5,37,115.3
39,5,38,129.6
39,5,39,107.8
39,5,40,106.1
39,5,41,79.9
39,5,42,73.9
39,5,43,135.8
39,5,44,118.9
39,5,45,124.3
39,5,46,98.5
39,5,47,120.4
39,5,48,110.0
39,5,49,111.5
39,5,50,135.9
39,5,51,95.4
39,5,52,94.3
39,5,53,87.3
39,5,54,100.1
39,5,55,159.4
39,5,56,117.9
39,5,57,88.5
39,5,58,123.8
39,5,59,116.7
39,5,60,61.0
39,5,61,95.7
39,5,62,103.9
39,5,63,114.4
39,6,0,117.6
39,6,1,104.8
39,6,2,88.8
39,6,3,118.3
39,6,4,112.2
39,6,5,107.4
39,6,6,112.8
39,6,7,114.6
39,6,8,109.6
39,6,9,133.6
39,6,10,118.0
39,6,11,100.2
39,6,12,118.1
39,6,13,127.2
39,6,14,117.7
39,6,15,119.4
39,6,16,124.2
39,6,17,115.5
39,6,18,151.2
39,6,19,114.2
39,6,20,101.4
39,6,21,111.5
39,6,22,123.8
39,6,23,111.9
39,6,24,108.4
39,6,25,128.4
39,6,26,73.9
39,6,27,107.2
39,6,28,129.2
39,6,29,109.2
39,6,30,99.1
39,6,31,111.1
39,6,32,95.3
39,6,33,101.3
39,6,34,105.2
39,6,35,134.9
39,6,36,117.4
39,6,37,112.0
39,6,38,128.1
39,6,39,118.7
39,6,40,138.0
39,6,41,108.9
39,6,42,105.6
39,6,43,118.8
39,6,44,110.1
39,6,45,103.6
39,6,46,111.1
39,6,47,111.4
39,6,48,90.9
39,6,49,110.3
39,6,50,73.7
39,6,51,133.6
39,6,52,131.5
39,6,53,110.9
39,6,54,89.9
39,6,55,112.4
39,6,56,117.6
39,6,57,88.6
39,6,58,80.1
39,6,59,142.8
39,6,60,124.6
39,6,61,121.9
39,6,62,110.5
39,6,63,88.5
39,7,0,80.6
39,7,1,80.7
39,7,2,134.8
39,7,3,89.9
39,7,4,118.0
39,7,5,95.8
39,7,6,98.0
39,7,7,101.7
39,7,8,115.7
39,7,9,109.3
39,7,10,94.8
39,7,11,119.9
39,7,12,90.2
39,7,13,104.2
39,7,14,130.0
39,7,15,81.5
39,7,16,92.7
39,7,17,103.5
39,7,18,101.8
39,7,19,100.0
39,7,20,96.3
39,7,21,82.6
39,7,22,101.3
39,7,23,94.8
39,7,24,104.8
39,7,25,107.9
39,7,26,133.4
39,7,27,119.8
39,7,28,103.6
39,7,29,88.5
39,7,30,141.7
39,7,31,129.7
39,7,32,123.3
39,7,33,107.2
39,7,34,138.2
39,7,35,120.0
39,7,36,90.7
39,7,37,86.0
39,7,38,128.3
39,7,39,96.4
39,7,40,109.1
39,7,41,105.3
39,7,42,112.0
39,7,43,85.3
39,7,44,97.3
39,7,45,60.3
39,7,46,148.2
39,7,47,119.0
39,7,48,139.7
39,7,49,124.4
39,7,50,134.8
39,7,51,110.9
39,7,52,138.2
39,7,53,101.2
39,7,54,111.8
39,7,55,147.3
39,7,56,118.2
39,7,57,122.3
39,7,58,105.6
39,7,59,132.8
39,7,60,120.2
39,7,61,138.2
39,7,62,168.6
39,7,63,85.4
39,8,0,114.0
39,8,1,105.7
39,8,2,110.8
39,8,3,137.3
39,8,4,126.1
39,8,5,94.4
39,8,6,121.9
39,8,7,92.3
39,8,8,109.4
39,8,9,87.1
39,8,10,141.5
39,8,11,115.1
39,8,12,114.2
39,8,13,104.5
39,8,14,126.4
39,8,15,109.5
39,8,16,104.3
39,8,17,110.7
39,8,18,95.7
39,8,19,85.8
39,8,20,122.1
39,8,21,100.9
39,8,22,88.8
39,8,23,94.9
39,8,24,78.1
39,8,25,108.3
39,8,26,130.7
39,8,27,106.1
39,8,28,130.5
39,8,29,124.7
39,8,30,104.3
39,8,31,114.0
39,8,32,87.7
39,8,33,105.4
39,8,34,102.5
39,8,35,115.5
39,8,36,91.5
39,8,37,110.8
39,8,38,107.8
39,8,39,106.9
39,8,40,108.2
39,8,41,102.0
39,8,42,108.3
39,8,43,83.6
39,8,44,103.2
39,8,45,129.4
39,8,46,103.6
39,8,47,62.8
39,8,48,117.1
39,8,49,95.7
39,8,50,122.3
39,8,51,98.3
39,8,52,137.0
39,8,53,112.7
39,8,54,94.5
39,8,55,83.4
39,8,56,126.5
39,8,57,88.4
39,8,58,118.5
39,8,59,82.8
39,8,60,117.9
39,8,61,109.3
39,8,62,77.9
39,8,63,110.9
39,9,0,130.8
39,9,1,119.3
39,9,2,154.5
39,9,3,125.3
39,9,4,128.9
39,9,5,159.8
39,9,6,96.6
39,9,7,130.2
39,9,8,78.7
39,9,9,106.5
39,9,10,95.2
39,9,11,113.0
39,9,12,103.7
39,9,13,82.4
39,9,14,110.5
39,9,15,95.9
39,9,16,99.0
39,9,17,116.4
39,9,18,123.9
39,9,19,136.6
39,9,20,109.7
39,9,21,101.2
39,9,22,105.1
39,9,23,89.3
39,9,24,133.8
39,9,25,78.6
39,9,26,150.2
39,9,27,106.5
39,9,28,108.3
39,9,29,135.2
39,9,30,122.7
39,9,31,126.0
39,9,32,106.1
39,9,33,101.3
39,9,34,98.7
39,9,35,137.1
39,9,36,80.3
39,9,37,102.6
39,9,38,121.7
39,9,39,105.8
39,9,40,96.9
39,9,41,90.9
39,9,42,98.7
39,9,43,93.2
39,9,44,118.3
39,9,45,112.3
39,9,46,141.6
39,9,47,107.8
39,9,48,125.9
39,9,49,67.6
39,9,50,76.1
39,9,51,92.3
39,9,52,82.0
39,9,53,111.6
39,9,54,114.4
39,9,55,120.0
39,9,56,94.1
39,9,57,121.5
39,9,58,125.8
39,9,59,105.2
39,9,60,114.8
39,9,61,130.7
39,9,62,137.1
39,9,63,92.1
39,10,0,88.1
39,10,1,87.6
39,10,2,122.3
39,10,3,101.9
39,10,4,125.4
39,10,5,133.9
39,10,6,105.5
39,10,7,81.6
39,10,8,136.5
39,10,9,128.3
39,10,10,120.4
39,10,11,94.1
39,10,12,92.9
39,10,13,96.4
39,10,14,108.5
39,10,15,104.4
39,10,16,105.0
39,10,17,86.3
39,10,18,89.0
39,10,19,120.7
39,10,20,114.2
39,10,21,89.3
39,10,22,148.5
39,10,23,81.8
39,10,24,112.4
39,10,25,93.4
39,10,26,87.4
39,10,27,112.7
39,10,28,74.7
39,10,29,81.7
39,10,30,109.6
39,10,31,107.4
39,10,32,134.9
39,10,33,125.2
39,10,34,116.3
39,10,35,127.1
39,10,36,124.7
39,10,37,63.2
39,10,38,136.4
39,10,39,72.1
39,10,40,116.9
39,10,41,84.1
39,10,42,118.3
39,10,43,142.4
39,10,44,125.4
39,10,45,113.7
39,10,46,120.2
39,10,47,101.1
39,10,48,118.6
39,10,49,138.3
39,10,50,110.4
39,10,51,113.3
39,10,52,148.1
39,10,53,109.9
39,10,54,145.8
39,10,55,95.3
39,10,56,92.4
39,10,57,105.5
39,10,58,125.3
39,10,59,85.8
39,10,60,125.7
39,10,61,110.0
39,10,62,90.2
39,10,63,94.8
39,11,0,171.9
39,11,1,123.9
39,11,2,108.0
39,11,3,118.0
39,11,4,119.5
39,11,5,136.6
39,11,6,94.9
39,11,7,133.7
39,11,8,116.3
39,11,9,138.2
39,11,10,133.8
39,11,11,107.7
39,11,12,114.1
39,11,13,99.2
39,11,14,99.8
39,11,15,111.2
39,11,16,124.6
39,11,17,86.1
39,11,18,133.8
39,11,19,122.0
39,11,20,81.8
39,11,21,100.2
39,11,22,120.7
39,11,23,133.6
39,11,24,66.9
39,11,25,104.4
39,11,26,85.5
39,11,27,115.6
39,11,28,127.9
39,11,29,129.6
39,11,30,118.5
39,11,31,84.7
39,11,32,98.2
39,11,33,105.0
39,11,34,126.7
39,11,35,86.6
39,11,36,90.1
39,11,37,103.6
39,11,38,103.3
39,11,39,93.2
39,11,40,104.2
39,11,41,113.0
39,11,42,126.8
39,11,43,145.0
39,11,44,112.6
39,11,45,84.3
39,11,46,103.9
39,11,47,104.5
39,11,48,100.5
39,11,49,94.3
39,11,50,138.3
39,11,51,113.0
39,11,52,113.7
39,11,53,109.9
39,11,54,94.4
39,11,55,131.2
39,11,56,126.6
39,11,57,117.2
39,11,58,104.6
39,11,59,158.6
39,11,60,93.8
39,11,61,117.2
39,11,62,97.0
39,11,63,127.1
39,12,0,94.4
39,12,1,90.4
39,12,2,140.0
39,12,3,109.1
39,12,4,85.7
39,12,5,152.2
39,12,6,123.2
39,12,7,137.5
39,12,8,97.1
39,12,9,105.4
39,12,10,104.7
39,12,11,105.2
39,12,12,119.1
39,12,13,104.6
39,12,14,93.5
39,12,15,121.4
39,12,16,127.4
39,12,17,90.7
39,12,18,120.7
39,12,19,129.2
39,12,20,150.7
39,12,21,131.5
39,12,22,73.3
39,12,23,97.8
39,12,24,130.0
39,12,25,82.1
39,12,26,120.4
39,12,27,102.6
39,12,28,99.5
39,12,29,85.3
39,12,30,93.0
39,12,31,114.1
39,12,32,94.7
39,12,33,116.3
39,12,34,104.7
39,12,35,102.6
39,12,36,106.9
39,12,37,111.8
39,12,38,90.8
39,12,39,90.1
39,12,40,105.5
39,12,41,140.7
39,12,42,140.7
39,12,43,104.9
39,12,44,131.4
39,12,45,118.4
39,12,46,120.5
39,12,47,111.0
39,12,48,110.0
39,12,49,112.0
39,12,50,118.2
39,12,51,115.9
39,12,52,73.4
39,12,53,120.8
39,12,54,96.4
39,12,55,94.9
39,12,56,100.0
39,12,57,104.0
39,12,58,106.0
39,12,59,83.0
39,12,60,102.7
39,12,61,114.9
39,12,62,73.7
39,12,63,130.4
39,13,0,104.0
39,13,1,107.5
39,13,2,110.3
39,13,3,100.7
39,13,4,137.9
39,13,5,140.8
39,13,6,124.2
39,13,7,109.0
39,13,8,125.4
39,13,9,74.7
39,13,10,152.7
39,13,11,106.2
39,13,12,129.9
39,13,13,110.0
39,13,14,121.4
39,13,15,84.3
39,13,16,76.4
39,13,17,80.2
39,13,18,85.1
39,13,19,96.8
39,13,20,137.7
39,13,21,136.2
39,13,22,113.5
39,13,23,108.2
39,13,24,105.9
39,13,25,110.9
39,13,26,125.2
39,13,27,75.8
39,13,28,93.4
39,13,29,115.1
39,13,30,107.1
39,13,31,110.3
39,13,32,122.8
39,13,33,142.6
39,13,34,125.6
39,13,35,107.3
39,13,36,132.7
39,13,37,114.3
39,13,38,93.6
39,13,39,122.8
39,13,40,108.0
39,13,41,121.4
39,13,42,120.5
39,13,43,79.0
39,13,44,96.9
39,13,45,106.0
39,13,46,109.9
39,13,47,98.9
39,13,48,121.2
39,13,49,93.6
39,13,50,104.1
39,13,51,111.6
39,13,52,97.3
39,13,53,143.8
39,13,54,131.5
39,13,55,99.1
39,13,56,103.3
39,13,57,130.6
39,13,58,67.0
39,13,59,114.3
39,13,60,102.7
39,13,61,106.9
39,13,62,131.6
39,13,63,139.8
39,14,0,136.7
39,14,1,126.3
39,14,2,83.5
39,14,3,104.3
39,14,4,126.0
39,14,5,119.6
39,14,6,126.4
39,14,7,131.8
39,14,8,104.3
39,14,9,110.7
39,14,10,113.9
39,14,11,104.3
39,14,12,136.3
39,14,13,111.4
39,14,14,144.4
39,14,15,109.3
39,14,16,99.0
39,14,17,72.6
39,14,18,130.8
39,14,19,74.6
39,14,20,109.5
39,14,21,95.6
39,14,22,73.4
39,14,23,127.1
39,14,24,137.6
39,14,25,107.9
39,14,26,97.2
39,14,27,110.0
39,14,28,102.1
39,14,29,110.1
39,14,30,73.7
39,14,31,110.3
39,14,32,106.0
39,14,33,124.4
39,14,34,156.4
39,14,35,118.3
39,14,36,91.3
39,14,37,147.3
39,14,38,83.4
39,14,39,122.6
39,14,40,133.3
39,14,41,100.6
39,14,42,133.9
39,14,43,111.2
39,14,44,80.6
39,14,45,128.2
39,14,46,114.6
39,14,47,102.8
39,14,48,117.5
39,14,49,74.1
39,14,50,114.7
39,14,51,103.2
39,14,52,95.3
39,14,53,114.9
39,14,54,141.9
39,14,55,109.8
39,14,56,123.0
39,14,57,123.9
39,14,58,143.5
39,14,59,115.1
39,14,60,95.3
39,14,61,80.6
39,14,62,115.7
39,14,63,125.5
39,15,0,125.1
39,15,1,120.7
39,15,2,127.3
39,15,3,117.3
39,15,4,90.2
39,15,5,92.2
39,15,6,91.7
39,15,7,110.5
39,15,8,75.7
39,15,9,135.0
39,15,10,118.0
39,15,11,114.8
39,15,12,110.8
39,15,13,113.2
39,15,14,134.5
39,15,15,101.6
